index,Name,Longitude,Latitude,Type,b_id
219,AV EMILIO CASTRO,-58.521947366311394,-34.6552020915186,pharmacy,18
220,AV SAN JUAN,-58.3733831549131,-34.6220938324161,pharmacy,41
221,AV PEDRO GOYENA,-58.4467174227088,-34.6272291592607,pharmacy,11
223,SUAREZ,-58.357749665214904,-34.6347200967437,pharmacy,24
224,AV OLIVERA,-58.481714736134,-34.6529777206552,pharmacy,10
225,DR. T.M. DE ANCHORENA,-58.401907373814,-34.5907927278246,pharmacy,44
226,ESTADOS UNIDOS,-58.40775935009479,-34.6207888889186,pharmacy,5
227,SAAVEDRA,-58.4030632327054,-34.611347554346,pharmacy,4
228,VALENTIN GOMEZ,-58.4140365575914,-34.6052395107598,pharmacy,12
229,AV DR. RICARDO BALBIN,-58.488939239730705,-34.5551595276257,pharmacy,15
230,"DELLEPIANE, LUIS, TTE. GRAL.",-58.474729692783896,-34.6659616819456,pharmacy,30
231,AV DIAZ VELEZ,-58.4383751799988,-34.6086177164112,pharmacy,11
232,AV ALMIRANTE BROWN,-58.358318431814205,-34.6366722811153,pharmacy,24
233,MANUELA PEDRAZA,-58.4627226907985,-34.5496713787035,pharmacy,2
234,BARZANA,-58.48561841294249,-34.5823108860429,pharmacy,14
235,JUAN B. ALBERDI AV,-58.500477305783704,-34.650014831574104,pharmacy,18
236,MORON,-58.47739965081671,-34.6252751718656,pharmacy,8
237,PARAGUAY,-58.387109743307704,-34.598435825420005,pharmacy,44
238,JOSE E. RODO,-58.485664441824206,-34.6427607556969,pharmacy,10
239,AV SAN MARTIN,-58.446995030177405,-34.6076241929122,pharmacy,11
240,NOGOYA,-58.50766448599,-34.612047652701,pharmacy,23
241,ECHEVERRIA,-58.462112662932206,-34.5668574195376,pharmacy,1
242,AV GRAL. MOSCONI,-58.501066666258204,-34.585383770272,pharmacy,16
243,TRELLES,-58.46670855980479,-34.599714042609,pharmacy,27
244,AV RIVADAVIA,-58.408333611248395,-34.610471473878,pharmacy,4
245,BULNES,-58.41451529030089,-34.5908347322588,pharmacy,0
246,AV CABILDO,-58.472935921065904,-34.5422860196881,pharmacy,2
247,AV EVA PERON,-58.4672394396747,-34.6457439072139,pharmacy,10
248,VIAMONTE,-58.391865813681896,-34.6009526677646,pharmacy,43
249,AV CONGRESO,-58.4694361152668,-34.5588811357878,pharmacy,42
250,AV CALLAO,-58.3934534257787,-34.595108833109606,pharmacy,44
251,AV DEL BARCO CENTENERA,-58.423025044173,-34.6519954649286,pharmacy,46
252,BAUNESS,-58.4757067057461,-34.5880188264538,pharmacy,47
253,RIGLOS,-58.4369036470455,-34.6218773675217,pharmacy,11
254,GRITO DE ASENCIO,-58.409307516298504,-34.647501387712104,pharmacy,40
255,PARAGUAY,-58.3782141305875,-34.5974942621777,pharmacy,35
256,AV RIVADAVIA,-58.4824974159365,-34.6341585413263,pharmacy,22
257,AV OLAZABAL,-58.4804234665376,-34.5731362175894,pharmacy,14
258,AV BOYACA,-58.4606906575127,-34.6212645555801,pharmacy,19
259,AV CORRIENTES,-58.44502123554971,-34.5938438628299,pharmacy,6
260,COSTA RICA,-58.4279123205948,-34.5873875958083,pharmacy,0
261,BOGOTA,-58.43046233443089,-34.6118227566047,pharmacy,11
262,NECOCHEA,-58.3623189307304,-34.6297606591143,pharmacy,24
263,RUIZ HUIDOBRO,-58.4879533157862,-34.551764835666496,pharmacy,15
264,PI Y MARGALL,-58.3663683680033,-34.6278286788458,pharmacy,24
265,CHARCAS,-58.420145269666904,-34.5856718556785,pharmacy,0
266,AV JUJUY,-58.405995568843004,-34.6113969722355,pharmacy,4
267,MONTES DE OCA,-58.3754517184764,-34.6335813600082,pharmacy,32
268,AV CONGRESO,-58.4601448685073,-34.554374139675396,pharmacy,1
269,JUNCAL,-58.380276254558495,-34.5930365493711,pharmacy,35
270,AV INDEPENDENCIA,-58.41322059512029,-34.620519029308,pharmacy,12
271,GALLARDO,-58.527099892253396,-34.6254854973774,pharmacy,45
272,AV DR. RICARDO BALBIN,-58.487026592555104,-34.555089421316,pharmacy,15
273,CAMPANA,-58.4901844291346,-34.609323963327306,pharmacy,29
274,AV RIVADAVIA,-58.4981208555712,-34.6374282853375,pharmacy,17
275,FORMOSA,-58.432768375449704,-34.6211800661231,pharmacy,11
276,AV RIVADAVIA,-58.4968197264586,-34.637267964237104,pharmacy,17
277,AV CARABOBO,-58.4484608645117,-34.6398415464115,pharmacy,19
278,GUAMINI,-58.477855968781704,-34.6871818319455,pharmacy,34
279,VIEDMA FRANCISCO DE,-58.5274159339648,-34.638181950598,pharmacy,21
280,BERMUDEZ,-58.513447225955495,-34.616181214651604,pharmacy,23
281,SALCEDO,-58.4133978060447,-34.633608630244396,pharmacy,39
282,AV DIRECTORIO,-58.4894429340602,-34.649295673759305,pharmacy,10
283,AV CORRIENTES,-58.436200902611596,-34.6008893593334,pharmacy,6
284,ECUADOR,-58.406389590972395,-34.5994008989586,pharmacy,4
285,AV AVELLANEDA,-58.4558659957067,-34.6209405113759,pharmacy,11
286,COCHABAMBA,-58.3757568022995,-34.623525505802,pharmacy,41
287,AV SAN MARTIN,-58.4589471909313,-34.6041817505499,pharmacy,27
288,AV CARABOBO,-58.451336324956706,-34.637264810241696,pharmacy,9
289,SARMIENTO,-58.3851612734653,-34.605286621942,pharmacy,43
290,ACOYTE,-58.437073746462794,-34.6166498871155,pharmacy,11
291,AV ALVAREZ THOMAS,-58.45479411918329,-34.5794452987762,pharmacy,26
292,AV RIVADAVIA,-58.5057634495969,-34.6385629353582,pharmacy,17
293,AV CASEROS,-58.415328542092,-34.6386235264853,pharmacy,39
294,NECOCHEA,-58.360296733159196,-34.6310370423614,pharmacy,24
295,AV ESTADO DE ISRAEL,-58.4317036828905,-34.60177250699,pharmacy,12
296,EL SALVADOR,-58.4381568427032,-34.5809028274438,pharmacy,0
297,AV DIRECTORIO,-58.44613128986651,-34.6300106759108,pharmacy,9
298,AV PEDRO GOYENA,-58.4440294671873,-34.6270973368261,pharmacy,11
299,AV JUAN B. ALBERDI,-58.5046246695545,-34.653887998140604,pharmacy,18
300,AV ELCANO,-58.460119594781,-34.5768928895886,pharmacy,28
301,CONDARCO,-58.4796584323218,-34.6088594709297,pharmacy,7
302,ARREGUI,-58.5253822857829,-34.62882923008,pharmacy,20
303,LA RIOJA,-58.40727358310821,-34.6213036292543,pharmacy,5
304,AV REGIMIENTO DE PATRICIOS,-58.370399873097,-34.6299380392089,pharmacy,24
305,PINTO,-58.4768319945333,-34.5502825790173,pharmacy,15
306,AV FEDERICO LACROZE,-58.446973065928205,-34.5738295992685,pharmacy,28
307,AV LAFUENTE,-58.441917739500894,-34.6604090556553,pharmacy,37
308,AV GAONA,-58.4828471246476,-34.62486090897539,pharmacy,8
309,MATHEU,-58.3979898051694,-34.6295782544561,pharmacy,40
310,SANABRIA,-58.499331976248506,-34.619058714716104,pharmacy,33
311,ANGEL J CARRANZA,-58.43207451157289,-34.5768346779096,pharmacy,0
312,AV SEGUROLA,-58.494182556483096,-34.6247356673436,pharmacy,22
313,AV SEGUROLA,-58.4860429413539,-34.6312232048519,pharmacy,22
314,BAIGORRIA,-58.5085242383617,-34.6138937670216,pharmacy,23
315,AV SAN JUAN,-58.401867130217504,-34.623924712446396,pharmacy,5
316,AV SAN JUAN,-58.4005846941656,-34.6233911929187,pharmacy,5
317,MARIANO ACOSTA,-58.475999780242994,-34.6391714141047,pharmacy,10
318,MANUELA PEDRAZA,-58.4605974997871,-34.5482100677688,pharmacy,2
319,AV ENTRE RIOS,-58.3906225448921,-34.633699502582104,pharmacy,40
320,AV RIVADAVIA,-58.4926723738491,-34.6362275186132,pharmacy,22
321,ARCOS,-58.450715477738896,-34.5636916048406,pharmacy,1
322,TTE. GRAL. DONATO ALVAREZ,-58.4581354040197,-34.616176098111204,pharmacy,11
323,GRAL M A RODRIGUEZ,-58.4491027696064,-34.6071691493355,pharmacy,11
324,AV LA PLATA,-58.42882120967921,-34.6180786406603,pharmacy,11
325,OLAVARRIA,-58.359148597682896,-34.6362510260767,pharmacy,24
326,AV OLAZABAL,-58.4747683181999,-34.570238028393,pharmacy,14
327,AV NAZCA,-58.470972077534,-34.6272038742676,pharmacy,19
328,AV SAN MARTIN,-58.5025347522062,-34.594637064977896,pharmacy,25
329,AV LOPE DE VEGA,-58.5177102884589,-34.619883180912,pharmacy,45
330,MURGUIONDO,-58.4886404832315,-34.666954416686394,pharmacy,30
331,NAZCA,-58.5001319020057,-34.5887600346541,pharmacy,16
332,BRASIL,-58.3718340439852,-34.6252351501634,pharmacy,41
333,AV JUAN B. ALBERDI,-58.439392392258604,-34.6228710782724,pharmacy,11
334,MATHEU,-58.397869911634906,-34.6297654808494,pharmacy,40
335,GUEMES,-58.4150578879025,-34.5879924709174,pharmacy,0
336,PEHUAJO,-58.487918668895794,-34.625664817747506,pharmacy,8
337,ACOYTE,-58.439141352829196,-34.6106210916775,pharmacy,11
338,AV AVELLANEDA,-58.4358673837157,-34.6133957060418,pharmacy,11
339,AV ESTADO DE ISRAEL,-58.4304226936506,-34.5997339332345,pharmacy,6
340,AV RIVADAVIA,-58.4731320004995,-34.631860814744,pharmacy,19
341,AV SAN MARTIN,-58.49423644795589,-34.597171322144604,pharmacy,29
342,SANTO DOMINGO,-58.3804879131228,-34.6521047133576,pharmacy,32
343,MONTIEL,-58.5255084186466,-34.6510932417127,pharmacy,21
344,J B ALBERDI,-58.4871383488651,-34.6407902709271,pharmacy,22
345,AV CORDOBA,-58.3965676361936,-34.599905924521195,pharmacy,4
346,COSQUIN,-58.5226342694161,-34.64679989928,pharmacy,21
347,AV CARABOBO,-58.4529926529097,-34.6347810039187,pharmacy,19
348,TUCUMAN,-58.4115599801052,-34.6002031483151,pharmacy,4
349,AV INDEPENDENCIA,-58.390495784982605,-34.6179386655092,pharmacy,36
350,AV CONSTITUYENTES,-58.48538490892201,-34.5881628827827,pharmacy,47
351,PEÑA,-58.40285130211571,-34.587477786277105,pharmacy,44
352,AV INDEPENDENCIA,-58.37688847374229,-34.6172394777738,pharmacy,41
353,MATIENZO BENJAMIN,-58.43381281049599,-34.5682863891893,pharmacy,0
354,DR. FLORENTINO AMEGHINO,-58.47569727909679,-34.6524770277013,pharmacy,10
355,JUAN B. ALBERDI AV,-58.4360392547178,-34.6230111008182,pharmacy,11
356,JERONIMO SALGUERO,-58.4150493897834,-34.588829648233,pharmacy,0
357,AV J. DE GARAY,-58.4085384756543,-34.6293998653414,pharmacy,5
358,ARMENIA,-58.4219345622409,-34.5860984334822,pharmacy,0
359,AV CONGRESO,-58.4905203956972,-34.569761358308895,pharmacy,14
360,IBERA,-58.499191284534206,-34.571707177519,pharmacy,14
361,BULNES,-58.41515564779039,-34.5914900430945,pharmacy,0
362,AV CARABOBO,-58.455197208991606,-34.6293859071805,pharmacy,19
363,ELPIDIO GONZALEZ,-58.506975608161,-34.6254197993402,pharmacy,33
364,EMILIO MITRE,-58.43841168859551,-34.6360967133748,pharmacy,9
365,AV LA PLATA,-58.4284913807421,-34.619559039710396,pharmacy,11
366,CONCORDIA,-58.4973765849469,-34.6059643072358,pharmacy,29
367,SARMIENTO,-58.3890745081285,-34.6052545081742,pharmacy,43
368,AV REGIMIENTO DE PATRICIOS,-58.370704160403996,-34.6309485215859,pharmacy,32
369,CUENCA,-58.491416690958005,-34.605838779214395,pharmacy,29
370,AV SEGUROLA,-58.4985040992314,-34.6213452899054,pharmacy,33
371,ADOLFO ALSINA,-58.401306033770396,-34.6122782842563,pharmacy,4
372,RIO DE JANEIRO,-58.430253966436005,-34.613961550571396,pharmacy,11
373,MORON,-58.4727497882864,-34.6243368594085,pharmacy,19
374,AV COBO,-58.4411808562182,-34.6436783716535,pharmacy,9
375,COMBATE DE LOS POZOS,-58.391671061038295,-34.630847356701395,pharmacy,40
376,AV EVA PERON,-58.4659438443062,-34.645135857662396,pharmacy,10
377,NOGOYA,-58.4927131869402,-34.6032105357026,pharmacy,29
378,SUCRE,-58.4465071574599,-34.559058835647804,pharmacy,1
379,MEXICO,-58.401297853049094,-34.6164674788328,pharmacy,4
380,SANTOS DUMONT,-58.4395760938767,-34.5742386128663,pharmacy,0
381,AV CASEROS,-58.3775895022765,-34.6286014228037,pharmacy,32
382,SANABRIA,-58.511058842986095,-34.6060449062964,pharmacy,23
383,AV RIESTRA,-58.475514950975,-34.6778399601958,pharmacy,30
384,PARAGUAY,-58.424482945394004,-34.584632969277,pharmacy,0
385,J B ALBERDI,-58.430892243595295,-34.622745660782,pharmacy,11
386,ORTIZ DE OCAMPO,-58.4047484495165,-34.5824129627488,pharmacy,0
387,GUTEMBERG,-58.502972545927896,-34.5942908353895,pharmacy,25
388,URUGUAY,-58.38769616636851,-34.593408715151604,pharmacy,44
389,GUEMES,-58.41878698125029,-34.5852287992345,pharmacy,0
390,BRUSELAS,-58.523190323651,-34.6279191031397,pharmacy,20
392,MONTES DE OCA,-58.375050210080396,-34.6350599832233,pharmacy,32
393,ARENALES,-58.396328766005496,-34.5943859695056,pharmacy,44
394,ROJAS,-58.443997027356204,-34.6140974084567,pharmacy,11
395,BAUNESS,-58.489000780643394,-34.573684612950395,pharmacy,14
396,CARLOS CALVO,-58.387192427630794,-34.6200723552986,pharmacy,38
397,NAZCA,-58.496044622480795,-34.5932693175175,pharmacy,25
398,AV INDEPENDENCIA,-58.38679454923321,-34.6180635596204,pharmacy,38
399,JOSE LEON SUAREZ,-58.5278398775941,-34.6399537698211,pharmacy,21
400,ESTADOS UNIDOS,-58.3876787184482,-34.6189840134586,pharmacy,38
401,BESARES,-58.48702314776521,-34.552095779166194,pharmacy,15
402,IRIGOYEN,-58.5155627889859,-34.628836035415205,pharmacy,17
403,COMBATE DE LOS POZOS,-58.3930488619101,-34.613262259767296,pharmacy,4
404,TINOGASTA,-58.5060914729564,-34.6065756716182,pharmacy,23
405,AV CASEROS,-58.3920639791135,-34.6346953257924,pharmacy,40
406,AV BOEDO,-58.4165408455912,-34.6183246987338,pharmacy,12
407,CHENAUT,-58.4314785247239,-34.5708803245326,pharmacy,0
408,J B ALBERDI,-58.4342072819621,-34.6228195580406,pharmacy,11
409,TTE. GRAL. DONATO ALVAREZ,-58.4629170826639,-34.6064594497039,pharmacy,7
410,PARAGUAY,-58.4066295699926,-34.596839789548696,pharmacy,44
411,AV GAONA,-58.4476672954626,-34.608436848066894,pharmacy,11
412,AV DE LOS CORRALES,-58.5058115424239,-34.6674977243013,pharmacy,18
413,AV NAZCA,-58.476095204037705,-34.6177931461821,pharmacy,31
414,AV VARELA,-58.4539415868676,-34.6435620766768,pharmacy,19
415,AV RIVADAVIA,-58.503991101160494,-34.638254019973004,pharmacy,17
416,EMILIO MITRE,-58.4443019235678,-34.6224063437849,pharmacy,11
417,PARAGUAY,-58.4126197159842,-34.593956518892895,pharmacy,44
418,AV CRAMER,-58.4612228672738,-34.5645805470563,pharmacy,1
419,CUENCA,-58.4820608576448,-34.617597199657105,pharmacy,31
420,AV SAN JUAN,-58.4178456188554,-34.6254954512011,pharmacy,39
421,AMADEO JACQUES,-58.5279113409293,-34.6361581366315,pharmacy,21
422,AV COLON,-58.3692413998273,-34.6190783259412,pharmacy,41
423,AV CRISOLOGO LARRALDE,-58.4880621685083,-34.5593205451599,pharmacy,15
424,SARMIENTO,-58.4147428149215,-34.6057432476086,pharmacy,12
425,AV SAN JUAN,-58.4072130237967,-34.6245751869937,pharmacy,5
426,A. J. CARRANZA,-58.43550419839129,-34.5799047882978,pharmacy,0
427,MORENO,-58.37279223138639,-34.6111784669797,pharmacy,36
428,RODRIGUEZ PEÑA,-58.39130713799379,-34.6002397210811,pharmacy,43
429,LISANDRO DE LA TORRE,-58.52110065242311,-34.6415043732662,pharmacy,21
430,AV DE LOS CONSTITUYENTES,-58.5066589984583,-34.5711988443644,pharmacy,14
431,AV BEIRO FRANCISCO,-58.5080221140295,-34.6037156925768,pharmacy,23
432,AV LA PLATA,-58.42763889553989,-34.6218062676342,pharmacy,12
433,AV RAUL SCALABRINI ORTIZ,-58.42690751003529,-34.5924399662834,pharmacy,0
434,AV JUAN B. JUSTO,-58.4907798518159,-34.627089465201394,pharmacy,8
435,AV CORDOBA,-58.4434711292376,-34.5851944284198,pharmacy,0
436,AV RIVADAVIA,-58.4892496244646,-34.6357906186635,pharmacy,22
437,GUEMES,-58.415336498667294,-34.5874375003502,pharmacy,0
438,CNEL. MARTINIANO CHILAVERT,-58.4738408042379,-34.6840702661333,pharmacy,34
439,TENIENTE GENERAL JUAN D PERON,-58.430535599315796,-34.6060539784959,pharmacy,12
440,AV LA PLATA,-58.428130848091094,-34.6215093638061,pharmacy,11
441,MARCELO T. DE ALVEAR,-58.400388386366,-34.5966172390908,pharmacy,44
442,AV SANTA FE,-58.4181203135119,-34.5839096134023,pharmacy,0
444,MARIANO ACHA,-58.4947647087154,-34.5497079177175,pharmacy,15
445,OLAVARRIA,-58.36478414535971,-34.6384685354563,pharmacy,24
446,AV RIVADAVIA,-58.4003007533567,-34.6099464129621,pharmacy,4
447,CASTEX,-58.406538035550795,-34.5777231459129,pharmacy,0
448,AV EVA PERON,-58.472679374250795,-34.6525448421511,pharmacy,10
449,AV JUAN B. ALBERDI,-58.4952650252991,-34.6446824481961,pharmacy,17
450,BARTOLOME MITRE,-58.403140601360704,-34.6085066617832,pharmacy,4
451,AV GRAL. MOSCONI,-58.5052924267585,-34.5883746049577,pharmacy,16
452,AV JUAN B. JUSTO,-58.4625074668179,-34.607484849020096,pharmacy,11
453,GUEMES,-58.4179270716311,-34.585960728814,pharmacy,0
454,JUAN RAMIREZ DE VELAZCO,-58.4374695554335,-34.5973748726971,pharmacy,6
455,AV BOEDO,-58.41619891344379,-34.6320625597614,pharmacy,39
456,AV GAONA,-58.4726837899115,-34.6199231436244,pharmacy,19
457,AV REGIMIENTO DE PATRICIOS,-58.3682326586742,-34.6454154848908,pharmacy,24
458,SAAVEDRA,-58.402706943608706,-34.6157762901049,pharmacy,4
459,AV GAONA,-58.449595107982795,-34.6094454050059,pharmacy,11
460,AV DIRECTORIO,-58.4341961986981,-34.6282531857664,pharmacy,9
461,AV NAZCA,-58.4877668157461,-34.604249264657305,pharmacy,29
462,AV CNEL. ESTEBAN BONORINO,-58.4565769014228,-34.6346678031879,pharmacy,19
463,AV ALMAFUERTE,-58.41172122680371,-34.638730253468104,pharmacy,46
464,GALICIA,-58.449850250034196,-34.6045925679645,pharmacy,6
465,CERVIÑO,-58.4069791617541,-34.5807154220387,pharmacy,0
466,AV SANTA FE,-58.4206011236514,-34.5822278472767,pharmacy,0
467,AV CORONEL DIAZ,-58.4119287146186,-34.591553079305896,pharmacy,44
468,RIGLOS,-58.4362546224366,-34.622575745153696,pharmacy,11
469,GUEVARA,-58.465550480686595,-34.5837100990812,pharmacy,3
470,AV EVA PERON,-58.4651769380702,-34.6447869332386,pharmacy,10
471,FRANCISCO BILBAO,-58.4737074751713,-34.6441786933417,pharmacy,10
472,BRASIL,-58.3838984413622,-34.627900953203,pharmacy,38
473,SANTANDER,-58.4781163632855,-34.6661626827268,pharmacy,30
474,AV NAZCA,-58.4805816395929,-34.6127931518685,pharmacy,31
475,AV CORRIENTES,-58.4193828080631,-34.6031513552413,pharmacy,12
476,"CABEZON, JOSE LEON",-58.5148215615303,-34.5886909975989,pharmacy,23
477,AV RIVADAVIA,-58.38888272803351,-34.6088679908503,pharmacy,43
478,AV CASEROS,-58.4026248836325,-34.6364070744536,pharmacy,40
479,AV ENTRE RÍOS,-58.391969017277404,-34.612542344576504,pharmacy,4
480,AV SAENZ,-58.4166197655888,-34.650676085818894,pharmacy,46
481,AUSTRIA,-58.4010693383916,-34.5855198428506,pharmacy,44
482,PACHECO DE MELO,-58.393715260208104,-34.591805121548,pharmacy,44
483,MORENO,-58.3789248204204,-34.611825220577,pharmacy,36
484,TENIENTE GENERAL JUAN D PERON,-58.424697231408004,-34.6058430209336,pharmacy,12
485,AV SANTA FE,-58.4143893276795,-34.5859503201705,pharmacy,0
486,AV RIVADAVIA,-58.4027427714285,-34.6101217094097,pharmacy,4
487,AV CORONEL DIAZ,-58.4075576015654,-34.585780668159195,pharmacy,44
488,AV RIVADAVIA,-58.511182283257,-34.6395424999434,pharmacy,21
489,AV LA PLATA,-58.4219812121022,-34.6441418281383,pharmacy,46
490,TUCUMAN,-58.3971408481219,-34.602318602523106,pharmacy,4
491,AV SAENZ,-58.416076625089104,-34.6525832424846,pharmacy,46
492,AV RIVADAVIA,-58.421338133245,-34.6114064250465,pharmacy,12
493,AV SANTA FE,-58.3981496803033,-34.595631253899995,pharmacy,44
495,AV CALLAO,-58.3871232988124,-34.587363345689894,pharmacy,44
496,MORENO,-58.3950883885693,-34.612745751074904,pharmacy,4
497,SAN MARTIN,-58.3744646643429,-34.5972901541081,pharmacy,35
498,AV CONGRESO,-58.4631009617568,-34.5559680639447,pharmacy,1
499,AV CABILDO,-58.4570867731371,-34.5612659396373,pharmacy,1
500,JURAMENTO,-58.4573406142235,-34.5626440172182,pharmacy,1
501,CARLOS PELLEGRINI,-58.3812510455867,-34.5955849176724,pharmacy,35
502,HIPOLITO YRIGOYEN,-58.38245786042629,-34.6098840956424,pharmacy,36
503,AV CASEROS,-58.399014784005395,-34.6361203921841,pharmacy,40
504,AV RIVADAVIA,-58.453214363492606,-34.625097540914695,pharmacy,11
505,MONTES DE OCA,-58.3738517345267,-34.6437996563973,pharmacy,32
506,AV CORRIENTES,-58.39839518479071,-34.6047606912484,pharmacy,4
507,AV CALLAO,-58.391658457143706,-34.591826255878104,pharmacy,44
508,RECONQUISTA,-58.37238424034229,-34.6006267287205,pharmacy,43
509,AV CORDOBA,-58.4011687905725,-34.5992882000486,pharmacy,44
510,RAMALLO,-58.47676760192579,-34.5444906046904,pharmacy,15
511,AV SAN JUAN,-58.393618938998394,-34.6230514282979,pharmacy,5
512,AV IRIARTE,-58.3780048211462,-34.6492878806023,pharmacy,32
513,AV CORRIENTES,-58.416464098115505,-34.603474763772,pharmacy,12
514,DEFENSA,-58.372204512131205,-34.610286000672005,pharmacy,36
515,AV CORDOBA,-58.4249760499681,-34.5972097633385,pharmacy,6
516,BRASIL,-58.382459854893,-34.628024020838104,pharmacy,38
517,AV RIVADAVIA,-58.4093616117353,-34.61054946059961,pharmacy,4
518,AV SAENZ,-58.41665312785499,-34.6527658128604,pharmacy,46
519,AV CABILDO,-58.4445092961884,-34.569859563101204,pharmacy,0
521,AV CORDOBA,-58.4006052169147,-34.5993578160509,pharmacy,44
522,AV RIVADAVIA,-58.488970460535796,-34.6357227413598,pharmacy,22
524,ECUADOR,-58.4024041614115,-34.591621938713196,pharmacy,44
525,AV BELGRANO,-58.3973130045115,-34.6140189092745,pharmacy,4
526,SAN MARTIN DE TOURS,-58.4042477959056,-34.578058814840105,pharmacy,0
527,GASCON,-58.4248147162368,-34.6066220061446,pharmacy,12
528,LARREA,-58.4016618672239,-34.595801149774104,pharmacy,44
529,CAMPANA,-58.507203349100294,-34.5901337104342,pharmacy,23
530,PERDRIEL,-58.3878229363528,-34.634736430875805,pharmacy,32
531,BARTOLOME MITRE,-58.3955928747326,-34.6083834921357,pharmacy,4
532,H. YRIGOYEN,-58.398018586513004,-34.6105763919781,pharmacy,4
533,GALVAN,-58.4947725897269,-34.5574523684966,pharmacy,15
534,MORENO,-58.3883563570917,-34.612248324492505,pharmacy,36
535,USPALLATA,-58.411574856726205,-34.6397133896307,pharmacy,40
537,AV RIVADAVIA,-58.4261361282335,-34.6135327044976,pharmacy,12
538,AV LUIS MARIA CAMPOS,-58.4360053038245,-34.5704283562254,pharmacy,0
539,LARREA,-58.402457248733704,-34.602626259672796,pharmacy,4
540,AV PATRICIAS ARGENTINAS,-58.43455081472511,-34.604094988503,pharmacy,11
541,RAMOS MEJIA,-58.4325766159535,-34.6052266907296,pharmacy,11
542,AV CORRIENTES,-58.371288844712105,-34.6028962929363,pharmacy,43
543,AV RIVADAVIA,-58.4406816961461,-34.6203846925224,pharmacy,11
544,AV RIVADAVIA,-58.4128307071762,-34.6107996662125,pharmacy,4
545,JERONIMO SALGUERO,-58.40816342172871,-34.5803003435755,pharmacy,0
546,OLAVARRIA,-58.3708476757898,-34.6391006564945,pharmacy,32
548,AV EMILIO CASTRO,-58.5144165134121,-34.6513054217575,pharmacy,21
549,AV CASEROS,-58.3900639147777,-34.6342467026555,pharmacy,32
550,TALCAHUANO,-58.385628275693705,-34.599895086482604,pharmacy,43
551,TUCUMAN,-58.3896641703209,-34.6017028988813,pharmacy,43
552,AV CORRIENTES,-58.4304525422979,-34.60204587337,pharmacy,12
553,AV TRIUNVIRATO,-58.48570313040379,-34.574975867685104,pharmacy,14
554,RIOBAMBA,-58.3944131073616,-34.598282794995896,pharmacy,44
555,AV PUEYRREDON,-58.400693456080894,-34.5913528369696,pharmacy,44
556,ALVAREZ JONTE,-58.477204968221905,-34.606994190299304,pharmacy,29
557,AV SAN JUAN,-58.396889455640704,-34.6229330296286,pharmacy,5
558,AV RAUL SCALABRINI ORTIZ,-58.4422472524181,-34.601808598830104,pharmacy,6
559,VENEZUELA,-58.3776685168984,-34.614107444849,pharmacy,36
560,AV JURAMENTO,-58.452959557633896,-34.560070115573694,pharmacy,1
561,AV J. DE GARAY,-58.371057072144296,-34.6243981976399,pharmacy,41
562,ANCHORENA,-58.4093537973249,-34.6019666246222,pharmacy,4
563,AV RIVADAVIA,-58.42247100639279,-34.6122736080665,pharmacy,12
564,AV CABILDO,-58.466039788388606,-34.551229904615695,pharmacy,2
565,AV RIVADAVIA,-58.486891813368,-34.634860134853504,pharmacy,22
566,ROJAS,-58.441944107176894,-34.618769973088,pharmacy,11
567,AV SAENZ,-58.415937941379205,-34.6425910612012,pharmacy,46
568,AV SAENZ,-58.416816434939605,-34.6544146999727,pharmacy,46
569,PACHECO DE MELO,-58.399073795415894,-34.5883437375394,pharmacy,44
570,BOLIVAR,-58.3730509462943,-34.6197361224305,pharmacy,41
571,AV BELGRANO,-58.401604029355,-34.6142641025627,pharmacy,4
572,AV FEDERICO LACROZE,-58.443367249106,-34.5686820772497,pharmacy,0
573,AV LOPE DE VEGA,-58.5205335431471,-34.6172471712144,pharmacy,23
574,AV FEDERICO LACROZE,-58.439022459307395,-34.5636995875315,pharmacy,0
575,AV LOPE DE VEGA,-58.5259128751466,-34.613194681524604,pharmacy,23
576,AV SANTA FE,-58.4085496777768,-34.590064671021196,pharmacy,44
577,RINCON,-58.3960473476505,-34.6104150042596,pharmacy,4
578,AV DE LOS CONSTITUYENTES,-58.5071862021704,-34.5708831955276,pharmacy,14
579,AV SANTA FE,-58.42487170188729,-34.579218988162495,pharmacy,0
580,AV RIVADAVIA,-58.469100101338206,-34.6303757640264,pharmacy,19
581,MONROE,-58.463604500642795,-34.5606637190519,pharmacy,1
582,DEL BARCO CENTENERA,-58.4356943955231,-34.6342743470432,pharmacy,9
583,MORENO,-58.39756049144339,-34.613226002733,pharmacy,4
584,AV BOEDO,-58.4163746462572,-34.6246893717559,pharmacy,39
585,ROMULO NAON,-58.4712018938692,-34.5695394601015,pharmacy,14
586,AV INDEPENDENCIA,-58.406253586705205,-34.6195763579804,pharmacy,5
587,AV LOPE DE VEGA,-58.511882881651104,-34.6242967850518,pharmacy,33
588,RAMALLO,-58.474786052857,-34.5438832856178,pharmacy,15
589,MONROE,-58.48587278698529,-34.5742646427913,pharmacy,14
590,ALVAREZ JONTE,-58.4753174053557,-34.606350858833196,pharmacy,7
591,AV PRESIDENTE  QUINTANA,-58.388903982217904,-34.5894400671877,pharmacy,44
592,SALTA,-58.3828710773517,-34.6147183578855,pharmacy,36
593,AV CORONEL DIAZ,-58.408347890087796,-34.586951552463304,pharmacy,44
594,PIEDRAS,-58.3776430167698,-34.6091101341405,pharmacy,36
